,outcome,redTeam1,redTeam1R,redTeam2,redTeam2R,redTeam3,redTeam3R,redTeam4,redTeam4R,redTeam5,redTeam5R,blueTeam1,blueTeam1R,blueTeam2,blueTeam2R,blueTeam3,blueTeam3R,blueTeam4,blueTeam4R,blueTeam5,blueTeam5R
0,1,36,TOP,120,JUNGLE,61,MIDDLE,18,BOTTOM,497,UTILITY,164,TOP,234,JUNGLE,84,MIDDLE,81,BOTTOM,89,UTILITY
0,1,266,TOP,64,JUNGLE,41,MIDDLE,222,BOTTOM,412,UTILITY,4,TOP,876,JUNGLE,7,MIDDLE,145,BOTTOM,526,UTILITY
0,0,54,MIDDLE,28,JUNGLE,166,TOP,145,BOTTOM,902,UTILITY,85,TOP,120,JUNGLE,238,MIDDLE,236,BOTTOM,267,UTILITY
0,1,76,JUNGLE,114,TOP,42,MIDDLE,236,BOTTOM,267,UTILITY,106,TOP,5,JUNGLE,91,MIDDLE,145,BOTTOM,147,UTILITY
0,0,31,TOP,876,JUNGLE,86,MIDDLE,221,BOTTOM,902,UTILITY,14,TOP,91,JUNGLE,61,MIDDLE,222,BOTTOM,117,UTILITY
0,1,103,MIDDLE,200,JUNGLE,72,TOP,145,BOTTOM,16,UTILITY,92,TOP,245,JUNGLE,55,MIDDLE,15,BOTTOM,117,UTILITY
0,1,86,TOP,35,JUNGLE,236,MIDDLE,63,BOTTOM,267,UTILITY,24,TOP,72,JUNGLE,18,MIDDLE,29,BOTTOM,96,UTILITY
0,0,122,TOP,79,JUNGLE,166,MIDDLE,221,BOTTOM,117,UTILITY,421,TOP,30,JUNGLE,157,MIDDLE,202,BOTTOM,78,UTILITY
0,1,777,TOP,131,JUNGLE,157,MIDDLE,222,BOTTOM,40,UTILITY,150,TOP,245,JUNGLE,126,MIDDLE,360,BOTTOM,147,UTILITY
0,1,3,MIDDLE,154,JUNGLE,266,TOP,147,BOTTOM,37,UTILITY,875,TOP,30,JUNGLE,91,MIDDLE,145,BOTTOM,89,UTILITY
0,1,58,TOP,106,JUNGLE,42,MIDDLE,145,BOTTOM,518,UTILITY,266,TOP,91,JUNGLE,910,MIDDLE,21,BOTTOM,89,UTILITY
0,1,777,TOP,28,JUNGLE,86,MIDDLE,21,BOTTOM,111,UTILITY,8,TOP,154,JUNGLE,246,MIDDLE,222,BOTTOM,16,UTILITY
0,1,85,TOP,64,JUNGLE,157,MIDDLE,145,BOTTOM,57,UTILITY,86,TOP,91,JUNGLE,4,MIDDLE,81,BOTTOM,350,UTILITY
0,1,36,TOP,106,JUNGLE,90,MIDDLE,18,BOTTOM,117,UTILITY,58,TOP,91,JUNGLE,127,MIDDLE,30,BOTTOM,161,UTILITY
0,1,79,TOP,20,JUNGLE,81,MIDDLE,429,BOTTOM,68,UTILITY,6,TOP,234,JUNGLE,18,MIDDLE,30,BOTTOM,78,UTILITY
0,0,86,TOP,141,JUNGLE,910,MIDDLE,119,BOTTOM,89,UTILITY,420,TOP,63,JUNGLE,7,MIDDLE,22,BOTTOM,201,UTILITY
0,1,240,TOP,28,JUNGLE,777,MIDDLE,81,BOTTOM,497,UTILITY,420,TOP,25,JUNGLE,18,MIDDLE,145,BOTTOM,526,UTILITY
0,0,150,TOP,200,JUNGLE,4,MIDDLE,523,BOTTOM,147,UTILITY,58,TOP,76,JUNGLE,42,MIDDLE,221,BOTTOM,902,UTILITY
0,0,86,TOP,77,JUNGLE,4,MIDDLE,221,BOTTOM,12,UTILITY,78,TOP,120,JUNGLE,61,MIDDLE,119,BOTTOM,526,UTILITY
0,1,875,TOP,876,JUNGLE,91,MIDDLE,119,BOTTOM,902,UTILITY,157,TOP,9,JUNGLE,777,MIDDLE,147,BOTTOM,12,UTILITY
0,0,82,TOP,120,JUNGLE,18,MIDDLE,99,BOTTOM,526,UTILITY,240,TOP,63,JUNGLE,103,MIDDLE,221,BOTTOM,89,UTILITY
0,0,240,TOP,200,JUNGLE,517,MIDDLE,99,BOTTOM,78,UTILITY,24,TOP,154,JUNGLE,134,MIDDLE,222,BOTTOM,902,UTILITY
0,0,516,TOP,200,JUNGLE,518,MIDDLE,81,BOTTOM,16,UTILITY,1,TOP,876,JUNGLE,777,MIDDLE,29,BOTTOM,78,UTILITY
0,1,777,TOP,421,JUNGLE,518,MIDDLE,81,BOTTOM,44,UTILITY,164,TOP,30,JUNGLE,18,MIDDLE,15,BOTTOM,201,UTILITY
0,1,58,TOP,163,JUNGLE,518,MIDDLE,45,BOTTOM,412,UTILITY,36,TOP,121,JUNGLE,91,MIDDLE,61,BOTTOM,37,UTILITY
0,0,58,TOP,121,JUNGLE,518,MIDDLE,147,BOTTOM,497,UTILITY,78,TOP,64,JUNGLE,51,MIDDLE,115,BOTTOM,99,UTILITY
0,0,266,TOP,245,JUNGLE,61,MIDDLE,221,BOTTOM,111,UTILITY,78,TOP,64,JUNGLE,518,MIDDLE,145,BOTTOM,526,UTILITY
0,1,114,TOP,120,JUNGLE,110,MIDDLE,115,BOTTOM,147,UTILITY,266,TOP,91,JUNGLE,67,MIDDLE,145,BOTTOM,201,UTILITY
0,0,518,TOP,121,JUNGLE,84,MIDDLE,145,BOTTOM,25,UTILITY,240,TOP,77,JUNGLE,166,MIDDLE,63,BOTTOM,111,UTILITY
0,1,69,TOP,200,JUNGLE,115,MIDDLE,221,BOTTOM,267,UTILITY,36,TOP,154,JUNGLE,166,MIDDLE,145,BOTTOM,497,UTILITY
0,0,875,TOP,72,JUNGLE,42,MIDDLE,110,BOTTOM,117,UTILITY,68,TOP,19,JUNGLE,7,MIDDLE,145,BOTTOM,111,UTILITY
0,0,421,TOP,36,JUNGLE,99,MIDDLE,81,BOTTOM,37,UTILITY,234,TOP,154,JUNGLE,105,MIDDLE,360,BOTTOM,111,UTILITY
0,1,126,TOP,64,JUNGLE,3,MIDDLE,21,BOTTOM,89,UTILITY,24,TOP,79,JUNGLE,901,MIDDLE,145,BOTTOM,201,UTILITY
0,1,58,TOP,120,JUNGLE,7,MIDDLE,429,BOTTOM,3,UTILITY,85,TOP,64,JUNGLE,91,MIDDLE,145,BOTTOM,89,UTILITY
0,1,86,TOP,63,JUNGLE,777,MIDDLE,50,BOTTOM,111,UTILITY,98,TOP,200,JUNGLE,39,BOTTOM,61,MIDDLE,432,UTILITY
0,0,420,MIDDLE,48,JUNGLE,39,TOP,99,BOTTOM,32,UTILITY,67,TOP,163,JUNGLE,157,MIDDLE,81,BOTTOM,68,UTILITY
0,0,114,TOP,5,JUNGLE,101,MIDDLE,81,BOTTOM,432,UTILITY,39,MIDDLE,9,JUNGLE,10,TOP,901,BOTTOM,99,UTILITY
0,1,4,TOP,245,JUNGLE,39,MIDDLE,222,BOTTOM,9,UTILITY,58,TOP,254,JUNGLE,268,MIDDLE,29,BOTTOM,117,UTILITY
0,0,80,TOP,143,JUNGLE,157,MIDDLE,119,BOTTOM,78,UTILITY,58,TOP,76,JUNGLE,39,MIDDLE,523,BOTTOM,147,UTILITY
0,1,86,TOP,134,MIDDLE,203,JUNGLE,81,BOTTOM,37,UTILITY,31,TOP,200,JUNGLE,39,MIDDLE,63,BOTTOM,267,UTILITY
0,1,133,TOP,25,JUNGLE,39,MIDDLE,145,BOTTOM,53,UTILITY,897,TOP,64,JUNGLE,101,MIDDLE,236,BOTTOM,902,UTILITY
0,0,897,TOP,63,JUNGLE,39,MIDDLE,145,BOTTOM,53,UTILITY,58,TOP,64,JUNGLE,84,MIDDLE,901,BOTTOM,902,UTILITY
0,1,92,TOP,427,JUNGLE,7,MIDDLE,39,BOTTOM,53,UTILITY,24,TOP,245,JUNGLE,3,MIDDLE,222,BOTTOM,235,UTILITY
0,1,4,TOP,76,JUNGLE,777,MIDDLE,39,BOTTOM,40,UTILITY,114,TOP,56,JUNGLE,63,MIDDLE,429,BOTTOM,555,UTILITY
0,0,58,MIDDLE,76,JUNGLE,39,TOP,145,BOTTOM,111,UTILITY,106,TOP,131,JUNGLE,157,MIDDLE,81,BOTTOM,43,UTILITY
0,0,80,TOP,76,JUNGLE,18,MIDDLE,30,BOTTOM,111,UTILITY,92,TOP,234,JUNGLE,84,MIDDLE,81,BOTTOM,53,UTILITY
0,1,80,TOP,91,JUNGLE,55,MIDDLE,29,BOTTOM,555,UTILITY,79,TOP,234,JUNGLE,517,MIDDLE,21,BOTTOM,89,UTILITY
0,1,92,TOP,120,JUNGLE,910,MIDDLE,29,BOTTOM,43,UTILITY,24,TOP,234,JUNGLE,61,MIDDLE,119,BOTTOM,111,UTILITY
0,1,114,TOP,79,JUNGLE,81,MIDDLE,166,BOTTOM,26,UTILITY,122,TOP,62,JUNGLE,7,MIDDLE,147,BOTTOM,43,UTILITY
0,0,86,TOP,76,JUNGLE,69,MIDDLE,18,BOTTOM,350,UTILITY,8,TOP,234,JUNGLE,777,MIDDLE,29,BOTTOM,101,UTILITY
0,1,92,TOP,120,JUNGLE,245,MIDDLE,29,BOTTOM,267,UTILITY,122,TOP,64,JUNGLE,136,MIDDLE,498,BOTTOM,53,UTILITY
0,1,133,TOP,59,JUNGLE,523,MIDDLE,145,BOTTOM,201,UTILITY,76,TOP,30,JUNGLE,777,MIDDLE,119,BOTTOM,429,UTILITY
0,0,75,TOP,64,JUNGLE,163,MIDDLE,12,UTILITY,157,BOTTOM,85,TOP,78,JUNGLE,18,MIDDLE,42,BOTTOM,711,UTILITY
0,1,63,TOP,5,JUNGLE,518,MIDDLE,145,BOTTOM,72,UTILITY,6,TOP,64,JUNGLE,517,MIDDLE,119,BOTTOM,40,UTILITY
0,0,240,TOP,421,JUNGLE,142,MIDDLE,145,BOTTOM,34,UTILITY,106,TOP,427,JUNGLE,245,MIDDLE,29,BOTTOM,64,UTILITY
0,1,106,TOP,64,JUNGLE,38,MIDDLE,29,BOTTOM,555,UTILITY,240,TOP,17,JUNGLE,518,MIDDLE,895,BOTTOM,89,UTILITY
0,0,58,TOP,17,JUNGLE,236,MIDDLE,45,BOTTOM,101,UTILITY,86,TOP,30,JUNGLE,55,MIDDLE,29,BOTTOM,26,UTILITY
0,1,166,TOP,63,JUNGLE,236,MIDDLE,145,BOTTOM,53,UTILITY,67,TOP,517,JUNGLE,18,MIDDLE,221,BOTTOM,267,UTILITY
0,0,31,TOP,234,JUNGLE,127,MIDDLE,222,BOTTOM,412,UTILITY,69,TOP,78,JUNGLE,3,MIDDLE,119,BOTTOM,12,UTILITY
0,1,122,TOP,234,JUNGLE,8,MIDDLE,22,BOTTOM,117,UTILITY,79,TOP,107,JUNGLE,517,MIDDLE,29,BOTTOM,412,UTILITY
0,0,887,TOP,33,JUNGLE,246,MIDDLE,145,BOTTOM,111,UTILITY,122,TOP,234,JUNGLE,90,MIDDLE,81,BOTTOM,89,UTILITY
0,0,67,TOP,102,JUNGLE,63,MIDDLE,22,BOTTOM,117,UTILITY,79,TOP,234,JUNGLE,42,MIDDLE,360,BOTTOM,53,UTILITY
0,1,126,TOP,104,JUNGLE,42,MIDDLE,901,BOTTOM,888,UTILITY,4,TOP,11,JUNGLE,45,MIDDLE,51,BOTTOM,78,UTILITY
0,1,897,TOP,104,JUNGLE,238,MIDDLE,145,BOTTOM,12,UTILITY,67,TOP,120,JUNGLE,45,MIDDLE,81,BOTTOM,526,UTILITY
0,1,887,TOP,32,JUNGLE,236,MIDDLE,145,BOTTOM,12,UTILITY,2,TOP,79,JUNGLE,69,MIDDLE,222,BOTTOM,37,UTILITY
0,0,19,TOP,28,JUNGLE,39,MIDDLE,96,BOTTOM,201,UTILITY,82,TOP,64,JUNGLE,157,MIDDLE,143,BOTTOM,12,UTILITY
0,1,122,TOP,62,JUNGLE,79,MIDDLE,21,BOTTOM,12,UTILITY,19,TOP,121,JUNGLE,910,MIDDLE,901,BOTTOM,267,UTILITY
0,1,36,TOP,245,JUNGLE,103,MIDDLE,236,BOTTOM,43,UTILITY,222,BOTTOM,876,JUNGLE,7,MIDDLE,777,TOP,902,UTILITY
0,0,17,TOP,76,JUNGLE,238,MIDDLE,221,BOTTOM,40,UTILITY,82,TOP,200,JUNGLE,157,MIDDLE,119,BOTTOM,12,UTILITY
0,0,516,TOP,79,JUNGLE,42,MIDDLE,901,BOTTOM,40,UTILITY,58,TOP,143,JUNGLE,166,MIDDLE,81,BOTTOM,89,UTILITY
0,1,58,TOP,56,JUNGLE,81,MIDDLE,96,BOTTOM,201,UTILITY,86,TOP,154,JUNGLE,517,MIDDLE,222,BOTTOM,16,UTILITY
0,1,133,TOP,59,JUNGLE,7,MIDDLE,236,BOTTOM,143,UTILITY,19,TOP,131,JUNGLE,112,MIDDLE,22,BOTTOM,267,UTILITY
0,0,67,TOP,120,JUNGLE,157,MIDDLE,222,BOTTOM,432,UTILITY,98,TOP,245,JUNGLE,110,MIDDLE,96,BOTTOM,497,UTILITY
0,0,266,TOP,24,JUNGLE,55,MIDDLE,115,BOTTOM,111,UTILITY,84,MIDDLE,5,JUNGLE,518,TOP,119,BOTTOM,89,UTILITY
0,1,24,TOP,106,JUNGLE,55,MIDDLE,145,BOTTOM,147,UTILITY,266,TOP,76,JUNGLE,27,MIDDLE,222,BOTTOM,111,UTILITY
0,1,777,TOP,63,JUNGLE,91,MIDDLE,202,BOTTOM,89,UTILITY,92,TOP,245,JUNGLE,18,MIDDLE,96,BOTTOM,111,UTILITY
0,0,126,TOP,517,JUNGLE,238,MIDDLE,81,BOTTOM,43,UTILITY,897,TOP,64,JUNGLE,910,MIDDLE,221,BOTTOM,22,UTILITY
0,0,126,TOP,234,JUNGLE,90,MIDDLE,202,BOTTOM,43,UTILITY,31,TOP,64,JUNGLE,69,MIDDLE,22,BOTTOM,147,UTILITY
0,0,68,TOP,77,JUNGLE,236,MIDDLE,221,BOTTOM,89,UTILITY,164,TOP,79,JUNGLE,42,MIDDLE,145,BOTTOM,111,UTILITY
0,0,516,TOP,200,JUNGLE,38,MIDDLE,29,BOTTOM,497,UTILITY,777,TOP,234,JUNGLE,134,MIDDLE,81,BOTTOM,43,UTILITY
0,1,23,TOP,200,JUNGLE,711,MIDDLE,119,BOTTOM,12,UTILITY,6,TOP,887,JUNGLE,102,MIDDLE,221,BOTTOM,111,UTILITY
0,0,150,TOP,143,JUNGLE,777,MIDDLE,145,BOTTOM,412,UTILITY,122,TOP,234,JUNGLE,4,MIDDLE,221,BOTTOM,3,UTILITY
0,1,92,TOP,121,JUNGLE,103,MIDDLE,222,BOTTOM,43,UTILITY,516,TOP,157,MIDDLE,163,JUNGLE,81,BOTTOM,101,UTILITY
0,0,54,TOP,77,JUNGLE,105,MIDDLE,22,BOTTOM,432,UTILITY,518,TOP,63,JUNGLE,236,MIDDLE,21,BOTTOM,412,UTILITY
0,0,164,TOP,234,JUNGLE,143,MIDDLE,29,BOTTOM,432,UTILITY,59,TOP,246,JUNGLE,34,MIDDLE,236,BOTTOM,902,UTILITY
0,1,114,TOP,143,JUNGLE,163,MIDDLE,81,BOTTOM,53,UTILITY,1,TOP,121,JUNGLE,25,MIDDLE,222,BOTTOM,432,UTILITY
0,0,86,TOP,876,JUNGLE,238,MIDDLE,157,BOTTOM,432,UTILITY,122,TOP,76,JUNGLE,58,MIDDLE,119,BOTTOM,89,UTILITY
0,0,4,TOP,33,JUNGLE,268,MIDDLE,222,BOTTOM,432,UTILITY,86,TOP,104,JUNGLE,84,MIDDLE,145,BOTTOM,3,UTILITY
0,1,114,TOP,427,JUNGLE,18,MIDDLE,145,BOTTOM,432,UTILITY,164,TOP,120,JUNGLE,68,MIDDLE,21,BOTTOM,267,UTILITY
0,1,85,TOP,154,JUNGLE,42,MIDDLE,360,BOTTOM,432,UTILITY,122,TOP,427,JUNGLE,84,MIDDLE,81,BOTTOM,267,UTILITY
0,1,86,TOP,68,JUNGLE,42,MIDDLE,81,BOTTOM,43,UTILITY,85,TOP,234,JUNGLE,4,MIDDLE,221,BOTTOM,432,UTILITY
0,0,4,TOP,63,JUNGLE,42,MIDDLE,145,BOTTOM,432,UTILITY,86,TOP,234,JUNGLE,61,MIDDLE,222,BOTTOM,111,UTILITY
0,1,79,TOP,876,JUNGLE,157,MIDDLE,432,UTILITY,81,BOTTOM,98,TOP,104,JUNGLE,45,MIDDLE,18,BOTTOM,267,UTILITY
0,0,98,TOP,104,JUNGLE,3,MIDDLE,147,BOTTOM,432,UTILITY,114,TOP,234,JUNGLE,18,MIDDLE,96,BOTTOM,25,UTILITY
0,0,17,TOP,29,JUNGLE,103,MIDDLE,222,BOTTOM,432,UTILITY,8,TOP,163,JUNGLE,126,MIDDLE,81,BOTTOM,89,UTILITY
0,1,14,TOP,203,JUNGLE,112,MIDDLE,99,BOTTOM,432,UTILITY,98,TOP,163,JUNGLE,133,MIDDLE,63,BOTTOM,267,UTILITY
0,1,75,MIDDLE,876,JUNGLE,133,TOP,81,BOTTOM,432,UTILITY,58,TOP,30,JUNGLE,222,BOTTOM,18,MIDDLE,412,UTILITY
0,1,81,BOTTOM,245,JUNGLE,42,MIDDLE,72,TOP,432,UTILITY,240,TOP,30,JUNGLE,18,MIDDLE,901,BOTTOM,53,UTILITY
0,1,266,TOP,421,JUNGLE,81,MIDDLE,901,BOTTOM,432,UTILITY,79,TOP,141,JUNGLE,34,MIDDLE,202,BOTTOM,89,UTILITY
0,1,68,TOP,107,JUNGLE,238,MIDDLE,221,BOTTOM,111,UTILITY,236,TOP,154,JUNGLE,157,MIDDLE,901,BOTTOM,267,UTILITY
0,0,266,TOP,120,JUNGLE,8,MIDDLE,222,BOTTOM,16,UTILITY,516,TOP,517,JUNGLE,157,MIDDLE,236,BOTTOM,902,UTILITY
0,1,122,TOP,154,JUNGLE,157,MIDDLE,21,BOTTOM,78,UTILITY,82,TOP,141,JUNGLE,58,MIDDLE,18,BOTTOM,350,UTILITY
0,0,64,TOP,245,JUNGLE,104,MIDDLE,498,BOTTOM,902,UTILITY,92,TOP,63,JUNGLE,84,MIDDLE,221,BOTTOM,350,UTILITY
0,0,58,TOP,120,JUNGLE,77,MIDDLE,523,BOTTOM,40,UTILITY,76,TOP,63,JUNGLE,157,MIDDLE,222,BOTTOM,43,UTILITY
0,1,164,TOP,19,JUNGLE,84,MIDDLE,22,BOTTOM,902,UTILITY,86,MIDDLE,28,JUNGLE,517,TOP,523,BOTTOM,201,UTILITY
0,1,36,TOP,143,JUNGLE,84,MIDDLE,18,BOTTOM,518,UTILITY,157,TOP,79,JUNGLE,777,MIDDLE,221,BOTTOM,89,UTILITY
0,1,157,TOP,64,JUNGLE,7,MIDDLE,202,BOTTOM,518,UTILITY,516,TOP,77,JUNGLE,55,MIDDLE,236,BOTTOM,68,UTILITY
0,1,67,TOP,64,JUNGLE,3,MIDDLE,222,BOTTOM,75,UTILITY,6,TOP,141,JUNGLE,103,MIDDLE,429,BOTTOM,44,UTILITY
0,1,238,TOP,5,JUNGLE,163,MIDDLE,498,BOTTOM,201,UTILITY,164,TOP,234,JUNGLE,84,MIDDLE,145,BOTTOM,89,UTILITY
0,0,897,TOP,203,JUNGLE,68,MIDDLE,145,BOTTOM,12,UTILITY,27,TOP,121,JUNGLE,126,MIDDLE,901,BOTTOM,89,UTILITY
0,1,8,TOP,200,JUNGLE,236,MIDDLE,42,BOTTOM,267,UTILITY,10,TOP,876,JUNGLE,18,MIDDLE,29,BOTTOM,117,UTILITY
0,1,72,TOP,131,JUNGLE,42,MIDDLE,119,BOTTOM,9,UTILITY,24,TOP,5,JUNGLE,246,MIDDLE,81,BOTTOM,37,UTILITY
0,1,23,TOP,56,JUNGLE,84,MIDDLE,81,BOTTOM,432,UTILITY,897,TOP,120,JUNGLE,3,MIDDLE,221,BOTTOM,37,UTILITY
0,1,69,TOP,421,JUNGLE,42,MIDDLE,222,BOTTOM,89,UTILITY,8,TOP,200,JUNGLE,166,MIDDLE,145,BOTTOM,267,UTILITY
0,1,86,TOP,120,JUNGLE,711,MIDDLE,22,BOTTOM,902,UTILITY,23,TOP,104,JUNGLE,517,MIDDLE,81,BOTTOM,412,UTILITY
0,1,80,TOP,35,JUNGLE,142,MIDDLE,221,BOTTOM,497,UTILITY,86,TOP,131,JUNGLE,157,MIDDLE,29,BOTTOM,555,UTILITY
0,0,164,TOP,234,JUNGLE,127,MIDDLE,69,BOTTOM,12,UTILITY,6,TOP,104,JUNGLE,142,MIDDLE,119,BOTTOM,412,UTILITY
0,1,875,TOP,143,JUNGLE,7,MIDDLE,21,BOTTOM,412,UTILITY,36,TOP,30,JUNGLE,950,MIDDLE,42,BOTTOM,12,UTILITY
0,1,74,TOP,120,JUNGLE,950,MIDDLE,147,BOTTOM,111,UTILITY,36,TOP,143,JUNGLE,142,MIDDLE,21,BOTTOM,526,UTILITY
0,0,166,TOP,81,JUNGLE,3,MIDDLE,21,BOTTOM,37,UTILITY,875,TOP,11,JUNGLE,34,MIDDLE,119,BOTTOM,43,UTILITY
0,0,4,TOP,11,JUNGLE,69,MIDDLE,21,BOTTOM,43,UTILITY,79,TOP,141,JUNGLE,142,MIDDLE,221,BOTTOM,497,UTILITY
0,0,18,BOTTOM,234,JUNGLE,517,MIDDLE,266,TOP,101,UTILITY,78,TOP,76,JUNGLE,142,MIDDLE,21,BOTTOM,3,UTILITY
0,1,875,TOP,141,JUNGLE,517,MIDDLE,222,BOTTOM,78,UTILITY,98,TOP,143,JUNGLE,23,MIDDLE,18,BOTTOM,902,UTILITY
0,0,24,TOP,120,JUNGLE,268,MIDDLE,221,BOTTOM,117,UTILITY,875,TOP,121,JUNGLE,61,MIDDLE,360,BOTTOM,40,UTILITY
0,0,875,TOP,64,JUNGLE,777,MIDDLE,119,BOTTOM,412,UTILITY,266,TOP,200,JUNGLE,50,MIDDLE,222,BOTTOM,117,UTILITY
0,1,164,TOP,203,JUNGLE,101,MIDDLE,45,BOTTOM,12,UTILITY,41,TOP,200,JUNGLE,142,MIDDLE,221,BOTTOM,902,UTILITY
0,1,4,TOP,141,JUNGLE,142,MIDDLE,81,BOTTOM,40,UTILITY,78,TOP,163,JUNGLE,950,MIDDLE,221,BOTTOM,267,UTILITY
0,0,950,TOP,5,JUNGLE,63,MIDDLE,81,BOTTOM,75,UTILITY,875,TOP,245,JUNGLE,777,MIDDLE,37,UTILITY,523,BOTTOM
0,0,72,TOP,91,JUNGLE,90,MIDDLE,42,BOTTOM,412,UTILITY,875,TOP,143,JUNGLE,142,MIDDLE,202,BOTTOM,12,UTILITY
0,1,23,TOP,64,JUNGLE,105,MIDDLE,81,BOTTOM,53,UTILITY,164,TOP,79,JUNGLE,142,MIDDLE,51,BOTTOM,111,UTILITY
0,1,126,TOP,887,JUNGLE,142,MIDDLE,119,BOTTOM,7,UTILITY,122,TOP,154,JUNGLE,18,MIDDLE,910,BOTTOM,235,UTILITY
0,1,24,TOP,78,JUNGLE,154,MIDDLE,429,BOTTOM,910,UTILITY,875,TOP,203,JUNGLE,157,MIDDLE,147,BOTTOM,235,UTILITY
0,1,85,TOP,421,JUNGLE,3,MIDDLE,202,BOTTOM,72,UTILITY,897,TOP,120,JUNGLE,142,MIDDLE,429,BOTTOM,117,UTILITY
0,1,33,TOP,19,JUNGLE,238,MIDDLE,81,BOTTOM,555,UTILITY,875,TOP,254,JUNGLE,101,MIDDLE,145,BOTTOM,902,UTILITY
0,1,54,TOP,234,JUNGLE,3,MIDDLE,119,BOTTOM,526,UTILITY,51,BOTTOM,163,JUNGLE,7,TOP,67,MIDDLE,412,UTILITY
0,0,85,TOP,120,JUNGLE,7,MIDDLE,145,BOTTOM,111,UTILITY,41,TOP,68,JUNGLE,142,MIDDLE,429,BOTTOM,412,UTILITY
0,0,85,TOP,104,JUNGLE,142,MIDDLE,29,BOTTOM,518,UTILITY,92,TOP,76,JUNGLE,777,MIDDLE,221,BOTTOM,267,UTILITY
0,1,2,TOP,59,JUNGLE,517,MIDDLE,81,BOTTOM,25,UTILITY,266,TOP,77,JUNGLE,163,MIDDLE,51,BOTTOM,111,UTILITY
0,0,875,TOP,141,JUNGLE,910,MIDDLE,81,BOTTOM,32,UTILITY,114,TOP,121,JUNGLE,134,MIDDLE,22,BOTTOM,111,UTILITY
0,0,69,TOP,141,JUNGLE,143,MIDDLE,202,BOTTOM,53,UTILITY,72,TOP,121,JUNGLE,518,MIDDLE,222,BOTTOM,40,UTILITY
0,1,48,TOP,102,JUNGLE,50,MIDDLE,221,BOTTOM,37,UTILITY,126,TOP,68,JUNGLE,777,MIDDLE,222,BOTTOM,89,UTILITY
0,1,164,TOP,91,JUNGLE,222,MIDDLE,145,BOTTOM,53,UTILITY,86,TOP,76,JUNGLE,777,MIDDLE,29,BOTTOM,267,UTILITY
0,1,98,TOP,200,JUNGLE,85,MIDDLE,147,BOTTOM,163,UTILITY,36,TOP,107,JUNGLE,103,MIDDLE,236,BOTTOM,267,UTILITY
0,1,79,TOP,102,JUNGLE,91,MIDDLE,901,BOTTOM,432,UTILITY,36,TOP,59,JUNGLE,711,MIDDLE,22,BOTTOM,147,UTILITY
0,1,31,TOP,5,JUNGLE,136,MIDDLE,119,BOTTOM,412,UTILITY,79,TOP,107,JUNGLE,91,MIDDLE,145,BOTTOM,12,UTILITY
0,0,84,TOP,5,JUNGLE,64,MIDDLE,145,BOTTOM,57,UTILITY,79,TOP,20,JUNGLE,777,MIDDLE,157,BOTTOM,526,UTILITY
0,1,79,TOP,107,JUNGLE,69,MIDDLE,236,BOTTOM,412,UTILITY,887,TOP,64,JUNGLE,163,MIDDLE,81,BOTTOM,267,UTILITY
0,0,79,TOP,35,JUNGLE,103,MIDDLE,22,BOTTOM,201,UTILITY,164,TOP,57,JUNGLE,3,MIDDLE,145,BOTTOM,526,UTILITY
0,1,79,TOP,163,JUNGLE,157,MIDDLE,147,BOTTOM,235,UTILITY,133,TOP,78,JUNGLE,55,MIDDLE,119,BOTTOM,267,UTILITY
0,0,122,TOP,104,JUNGLE,157,MIDDLE,910,BOTTOM,267,UTILITY,164,TOP,427,JUNGLE,18,MIDDLE,221,BOTTOM,89,UTILITY
0,0,266,TOP,121,JUNGLE,518,MIDDLE,99,BOTTOM,145,UTILITY,79,TOP,245,JUNGLE,234,MIDDLE,202,BOTTOM,12,UTILITY
0,1,79,TOP,91,JUNGLE,69,MIDDLE,81,BOTTOM,43,UTILITY,266,TOP,234,JUNGLE,221,MIDDLE,147,BOTTOM,37,UTILITY
0,0,79,TOP,102,JUNGLE,99,MIDDLE,81,BOTTOM,432,UTILITY,62,TOP,9,JUNGLE,61,MIDDLE,523,BOTTOM,412,UTILITY
0,1,31,TOP,427,JUNGLE,157,MIDDLE,222,BOTTOM,201,UTILITY,897,TOP,131,JUNGLE,103,MIDDLE,29,BOTTOM,497,UTILITY
0,1,266,TOP,245,JUNGLE,34,MIDDLE,145,BOTTOM,43,UTILITY,114,TOP,120,JUNGLE,61,MIDDLE,222,BOTTOM,117,UTILITY
0,0,75,TOP,107,JUNGLE,7,MIDDLE,202,BOTTOM,101,UTILITY,19,TOP,104,JUNGLE,74,MIDDLE,81,BOTTOM,89,UTILITY
0,1,150,TOP,120,JUNGLE,245,MIDDLE,145,BOTTOM,111,UTILITY,266,TOP,121,JUNGLE,518,MIDDLE,221,BOTTOM,85,UTILITY
0,1,266,TOP,203,JUNGLE,134,MIDDLE,145,BOTTOM,53,UTILITY,27,TOP,876,JUNGLE,246,MIDDLE,67,BOTTOM,902,UTILITY
0,0,17,MIDDLE,14,JUNGLE,497,UTILITY,202,BOTTOM,516,TOP,8,TOP,254,JUNGLE,42,MIDDLE,236,BOTTOM,267,UTILITY
0,1,92,TOP,876,JUNGLE,69,MIDDLE,236,BOTTOM,267,UTILITY,82,TOP,121,JUNGLE,18,MIDDLE,145,BOTTOM,201,UTILITY
0,0,86,TOP,121,JUNGLE,518,MIDDLE,81,BOTTOM,101,UTILITY,266,TOP,59,JUNGLE,236,MIDDLE,147,BOTTOM,43,UTILITY
