,0
55209,NA1_5038089618
55210,NA1_5038064114
55211,NA1_5034796327
55212,NA1_5033779526
55213,NA1_5036031787
55214,NA1_5034296230
55215,NA1_5034262835
55216,NA1_5034213369
55217,NA1_5034180853
55218,NA1_5034156575
55219,NA1_5033898824
55220,NA1_5030647369
55221,NA1_5029839609
55222,NA1_5029819633
55223,NA1_5029803906
55224,NA1_5034992762
55225,NA1_5034653306
55226,NA1_5034329880
55227,NA1_5034302278
55228,NA1_5033983305
55229,NA1_5033967081
55230,NA1_5033954944
55231,NA1_5033936047
55232,NA1_5033311121
55233,NA1_5033294709
55234,NA1_5019064314
55235,NA1_5015595965
55236,NA1_5014351288
55237,NA1_5014331770
55238,NA1_5014283980
55239,NA1_5014256509
55240,NA1_5011329053
55241,NA1_5009187689
55242,NA1_5008477559
55243,NA1_5008473995
55244,NA1_5008070607
55245,NA1_5008031585
55246,NA1_5007887550
55247,NA1_5007829339
55248,NA1_5007184931
55249,NA1_5007150676
55250,NA1_5006702184
55251,NA1_5006671774
55252,NA1_5006648132
55253,NA1_5004956092
55254,NA1_5004941910
55255,NA1_5019911842
55256,NA1_5018653874
55257,NA1_5018607503
55258,NA1_5018593004
55259,NA1_5017845562
55260,NA1_5015150836
55261,NA1_5015120827
55262,NA1_5015081928
55263,NA1_5014596500
55264,NA1_5014566287
55265,NA1_5036308621
55266,NA1_5025405448
55267,NA1_5025384006
55268,NA1_5023938617
55269,NA1_5023904364
55270,NA1_5023128041
55271,NA1_5023116715
55272,NA1_5022652394
55273,NA1_5022632424
55274,NA1_5022582614
55275,NA1_5022566723
55276,NA1_5022549983
55277,NA1_5022519585
55278,NA1_5022467544
55279,NA1_5022454287
55280,NA1_5022443351
55281,NA1_5033172472
55282,NA1_5031556787
55283,NA1_5031513994
55284,NA1_5031490344
55285,NA1_5030732523
55286,NA1_5030639980
55287,NA1_5035529167
55288,NA1_5034043337
55289,NA1_5034037845
55290,NA1_5034027971
55291,NA1_5027444238
55292,NA1_5026835482
55293,NA1_5026473188
55294,NA1_5033293807
55295,NA1_5028261701
55296,NA1_5016567422
55297,NA1_5016543140
55298,NA1_5016519772
55299,NA1_5034294875
55300,NA1_5032676165
55301,NA1_5037908341
55302,NA1_5037884331
55303,NA1_5034825513
55304,NA1_5034290358
55305,NA1_5034269680
55306,NA1_5022161710
55307,NA1_5022137106
55308,NA1_5021582996
55309,NA1_5017304360
55310,NA1_5017265940
55311,NA1_5017233758
55312,NA1_5015900184
55313,NA1_5015869342
55314,NA1_5015845265
55315,NA1_5015785600
55316,NA1_5015766813
55317,NA1_5015731404
55318,NA1_5038148368
55319,NA1_5032138617
55320,NA1_5030033449
55321,NA1_5029940726
55322,NA1_5029622604
55323,NA1_5029577284
55324,NA1_5029353559
55325,NA1_5029215940
55326,NA1_5029082571
55327,NA1_5028965881
55328,NA1_5027782259
55329,NA1_5027541603
55330,NA1_5026607210
55331,NA1_5026598293
55332,NA1_5026557402
55333,NA1_5006642665
55334,NA1_5006623696
55335,NA1_5006588369
55336,NA1_5006554524
55337,NA1_5006533945
55338,NA1_5006519850
55339,NA1_5005917407
55340,NA1_5026399893
55341,NA1_5026376811
55342,NA1_5022290238
55343,NA1_5011889253
55344,NA1_5009470155
55345,NA1_5006752881
55346,NA1_5005629123
55347,NA1_4997807980
55348,NA1_4997776201
55349,NA1_4997375074
55350,NA1_4997348236
55351,NA1_4997313654
55352,NA1_4996481498
55353,NA1_4996454691
55354,NA1_5031696561
55355,NA1_5021753343
55356,NA1_5020980396
55357,NA1_5020978878
55358,NA1_5014197057
55359,NA1_5013570190
55360,NA1_5013547845
55361,NA1_5013219710
55362,NA1_5021835950
55363,NA1_5018902035
55364,NA1_5018885666
55365,NA1_5018478630
55366,NA1_5018466078
55367,NA1_5018443242
55368,NA1_5017594615
55369,NA1_5017592379
55370,NA1_5017581379
55371,NA1_5017324181
55372,NA1_5017290178
55373,NA1_5017268767
55374,NA1_5016947666
55375,NA1_5015904917
55376,NA1_5015856724
55377,NA1_5015820387
55378,NA1_5034310856
55379,NA1_5022578835
55380,NA1_5021899211
55381,NA1_5021882747
55382,NA1_5021861582
55383,NA1_5021822713
55384,NA1_5019037983
55385,NA1_5017720443
55386,NA1_5017701704
55387,NA1_5017684230
55388,NA1_5017676160
55389,NA1_5017669812
55390,NA1_5017652882
55391,NA1_5012968430
55392,NA1_5012553433
55393,NA1_5022157048
55394,NA1_5022076888
55395,NA1_5014751584
55396,NA1_5014746141
55397,NA1_5013831503
55398,NA1_5012722725
55399,NA1_5012722159
55400,NA1_5012679157
55401,NA1_5010501775
55402,NA1_5010488229
55403,NA1_5010486849
55404,NA1_5010476440
55405,NA1_5009058352
55406,NA1_5009042669
55407,NA1_5009030135
55408,NA1_5008990794
55409,NA1_5029524790
55410,NA1_5029488484
55411,NA1_5029442662
55412,NA1_5029377185
55413,NA1_5028886506
55414,NA1_5028864997
55415,NA1_5028796374
55416,NA1_5028716357
55417,NA1_5028365301
55418,NA1_5028340564
55419,NA1_5028306946
55420,NA1_5025740550
55421,NA1_5039241881
55422,NA1_5039072358
55423,NA1_5039065085
55424,NA1_5039001892
55425,NA1_5032489556
55426,NA1_5029047452
55427,NA1_5029045977
55428,NA1_5028536882
55429,NA1_5028511413
55430,NA1_5028500216
55431,NA1_5028477401
55432,NA1_5028454885
55433,NA1_5028436695
55434,NA1_5027961387
55435,NA1_5036677530
55436,NA1_5036525673
55437,NA1_5035940942
55438,NA1_5034869918
55439,NA1_5030833850
55440,NA1_5027932012
55441,NA1_5021456514
55442,NA1_5017210978
55443,NA1_5017187115
55444,NA1_5017154489
55445,NA1_5017131080
55446,NA1_5017096628
55447,NA1_5017054826
55448,NA1_5017039959
55449,NA1_5016629384
55450,NA1_5016617053
55451,NA1_5016566550
55452,NA1_5015838643
55453,NA1_5030855547
55454,NA1_5029574401
55455,NA1_5029559804
55456,NA1_5026380321
55457,NA1_5026357782
55458,NA1_5025709661
55459,NA1_5025710920
55460,NA1_5025674684
55461,NA1_5025654712
55462,NA1_5023875965
55463,NA1_5023863479
55464,NA1_5023719309
55465,NA1_5039254729
55466,NA1_5037645883
55467,NA1_5037582054
55468,NA1_5037488337
55469,NA1_5037050335
55470,NA1_5037047802
55471,NA1_5037042110
55472,NA1_5037036811
55473,NA1_5037013716
55474,NA1_5036492212
55475,NA1_5035706791
55476,NA1_5038908629
55477,NA1_5038904265
55478,NA1_5034447979
55479,NA1_5034416478
55480,NA1_5033959186
55481,NA1_5029016856
55482,NA1_5029011249
55483,NA1_5028891353
55484,NA1_5025810120
55485,NA1_5025804010
55486,NA1_5016095637
55487,NA1_5016085002
55488,NA1_5016067962
55489,NA1_5016047906
55490,NA1_5016009507
55491,NA1_5015987950
55492,NA1_5015944285
55493,NA1_5015911956
55494,NA1_5015873649
55495,NA1_5015813088
55496,NA1_5015786370
55497,NA1_5015749637
55498,NA1_5015742021
55499,NA1_5015712117
55500,NA1_5028539121
55501,NA1_5024647107
55502,NA1_5037085437
55503,NA1_5029904231
55504,NA1_5025898991
55505,NA1_5025882545
55506,NA1_5025286693
55507,NA1_5025268475
55508,NA1_5025252890
55509,NA1_5025173723
55510,NA1_5024685953
55511,NA1_5024505504
55512,NA1_5024467148
55513,NA1_5024460933
55514,NA1_5023428507
55515,NA1_5023400970
55516,NA1_5023385765
55517,NA1_5023357589
55518,NA1_5030135467
55519,NA1_5030107034
55520,NA1_5030026217
55521,NA1_5030001466
55522,NA1_5029502542
55523,NA1_5028116626
55524,NA1_5026698219
55525,NA1_5026646096
55526,NA1_5026455726
55527,NA1_5026451988
55528,NA1_5026413667
55529,NA1_5026395873
55530,NA1_5037746616
55531,NA1_5037215251
55532,NA1_5037223320
55533,NA1_5036648935
55534,NA1_5026885526
55535,NA1_5026862294
55536,NA1_5026837983
55537,NA1_5026807208
55538,NA1_5026087244
55539,NA1_5026059507
55540,NA1_5025999242
55541,NA1_5025971779
55542,NA1_5025862093
55543,NA1_5025850091
55544,NA1_5025838158
55545,NA1_5030846545
55546,NA1_5030786236
55547,NA1_5030362233
55548,NA1_5030345404
55549,NA1_5030324736
55550,NA1_5030308810
55551,NA1_5030293712
55552,NA1_5030155311
55553,NA1_5029667643
55554,NA1_5031857714
55555,NA1_5031809316
55556,NA1_5031400238
55557,NA1_5038375268
55558,NA1_5035373846
55559,NA1_5026607664
55560,NA1_5026575660
55561,NA1_5025176705
55562,NA1_5024160617
55563,NA1_5023992271
55564,NA1_5023935461
55565,NA1_5022775105
55566,NA1_5034045939
55567,NA1_5026087785
55568,NA1_5026061269
55569,NA1_5017945257
55570,NA1_5017920481
55571,NA1_5014265055
55572,NA1_5014232615
55573,NA1_5013987496
55574,NA1_5013344642
55575,NA1_5013338863
55576,NA1_5011471897
55577,NA1_5011426542
55578,NA1_5011399612
55579,NA1_5004769707
55580,NA1_5004661284
55581,NA1_5004628280
55582,NA1_5004584720
55583,NA1_4992986583
55584,NA1_4991911968
55585,NA1_4991878047
55586,NA1_5029280348
55587,NA1_5029261309
55588,NA1_5028727861
55589,NA1_5038437413
55590,NA1_5037321673
55591,NA1_5030566327
55592,NA1_5030050398
55593,NA1_5029903241
55594,NA1_5029844663
55595,NA1_5029807484
55596,NA1_5029723103
55597,NA1_5029663657
55598,NA1_5029663068
55599,NA1_5034872731
55600,NA1_5023815839
55601,NA1_5023801383
55602,NA1_5023418310
55603,NA1_5023401518
55604,NA1_5023251363
55605,NA1_5022054966
55606,NA1_5022021350
55607,NA1_5021036560
55608,NA1_5018373048
55609,NA1_5036523117
55610,NA1_5034006885
55611,NA1_5027183784
55612,NA1_5026531497
55613,NA1_5026530930
55614,NA1_5039134998
55615,NA1_5038052698
55616,NA1_5038010048
55617,NA1_5037981205
55618,NA1_5038790282
55619,NA1_5038635599
55620,NA1_5028898500
55621,NA1_5026783437
55622,NA1_5020232038
55623,NA1_5019812837
55624,NA1_5019788287
55625,NA1_5017279318
55626,NA1_5015787751
55627,NA1_5015749340
55628,NA1_5015426377
55629,NA1_5015420098
55630,NA1_5015414151
55631,NA1_5015405019
55632,NA1_5015392094
55633,NA1_5026774382
55634,NA1_5025926691
55635,NA1_5025904795
55636,NA1_5022663262
55637,NA1_5022650325
55638,NA1_5022629536
55639,NA1_5021383875
55640,NA1_5020793363
55641,NA1_5038279526
55642,NA1_5037638071
55643,NA1_5033015321
55644,NA1_5038961336
55645,NA1_5032390265
55646,NA1_5032233696
55647,NA1_5032227350
55648,NA1_5032213614
55649,NA1_5032203713
55650,NA1_5032184627
55651,NA1_5031836675
55652,NA1_5031616420
55653,NA1_5031606239
55654,NA1_5031593463
55655,NA1_5031590215
55656,NA1_5026357915
55657,NA1_5024322333
55658,NA1_5024230097
55659,NA1_5031355284
55660,NA1_5030871854
55661,NA1_5028171305
55662,NA1_5027639599
55663,NA1_5028524793
55664,NA1_5028442311
55665,NA1_5028434806
55666,NA1_5019926174
55667,NA1_5018450505
55668,NA1_5018229937
55669,NA1_5018218888
55670,NA1_5018204189
55671,NA1_5018194730
55672,NA1_5018201062
55673,NA1_5018019327
55674,NA1_5017981160
55675,NA1_5017948692
55676,NA1_5017356847
55677,NA1_5037910936
55678,NA1_5037895477
55679,NA1_5037852677
55680,NA1_5037833492
55681,NA1_5037811711
55682,NA1_5033035874
55683,NA1_5009511851
55684,NA1_5007983528
55685,NA1_5007910997
55686,NA1_5007888850
55687,NA1_5007871383
55688,NA1_5007855963
55689,NA1_5007838692
55690,NA1_5007840747
55691,NA1_5007237777
55692,NA1_5007124162
55693,NA1_5007109344
55694,NA1_5007088663
55695,NA1_5005766867
55696,NA1_5005679435
55697,NA1_5005652330
55698,NA1_5005634824
55699,NA1_5005618587
55700,NA1_5037395209
55701,NA1_5033418923
55702,NA1_5033405993
55703,NA1_5030960183
55704,NA1_5026980629
55705,NA1_5032856662
55706,NA1_5025282460
55707,NA1_5024142989
55708,NA1_5024128179
55709,NA1_5024084450
55710,NA1_5024066829
55711,NA1_5023484846
55712,NA1_5023343916
55713,NA1_5023271135
55714,NA1_5023255393
55715,NA1_5023242176
55716,NA1_5023220882
55717,NA1_5023196780
55718,NA1_5023184630
55719,NA1_5023158931
55720,NA1_5023143007
55721,NA1_5022026244
55722,NA1_5021272611
55723,NA1_5035015389
55724,NA1_5034939033
55725,NA1_5034523758
55726,NA1_5033823375
55727,NA1_5032761260
55728,NA1_5032683366
55729,NA1_5032277874
55730,NA1_5032126697
55731,NA1_5031131183
55732,NA1_5030288837
55733,NA1_5030280881
55734,NA1_5029634842
55735,NA1_5028726506
55736,NA1_5028647905
55737,NA1_5028630952
55738,NA1_5028613272
55739,NA1_5022873510
55740,NA1_5034601227
55741,NA1_5030902945
55742,NA1_5030446922
55743,NA1_5029922337
55744,NA1_5029802487
55745,NA1_5026124694
55746,NA1_5025958201
55747,NA1_5025941356
55748,NA1_5025508105
55749,NA1_5025479480
55750,NA1_5025272515
55751,NA1_5025259982
55752,NA1_5037787480
55753,NA1_5037771833
55754,NA1_5037675178
55755,NA1_5038694412
55756,NA1_5038587859
55757,NA1_5038529054
55758,NA1_5038509875
55759,NA1_5038488147
55760,NA1_5038175010
55761,NA1_5038134188
55762,NA1_5036921154
55763,NA1_5031444536
55764,NA1_5031410331
55765,NA1_5031100863
55766,NA1_5035626627
55767,NA1_5034986671
55768,NA1_5034560413
55769,NA1_5034449987
55770,NA1_5033870496
55771,NA1_5033838204
55772,NA1_5033806052
55773,NA1_5033329574
55774,NA1_5033321800
55775,NA1_5033280355
55776,NA1_5033262827
55777,NA1_5033233425
55778,NA1_5012513813
55779,NA1_5011841546
55780,NA1_5011815081
55781,NA1_5038753273
55782,NA1_5038178052
55783,NA1_5038114555
55784,NA1_5036327190
55785,NA1_5034819359
55786,NA1_5034770149
55787,NA1_5034711797
55788,NA1_5035661004
55789,NA1_5025480561
55790,NA1_5024732029
55791,NA1_5024379260
55792,NA1_5023417928
55793,NA1_5023414011
55794,NA1_5022231509
55795,NA1_5022201098
55796,NA1_5021946260
55797,NA1_5021930825
55798,NA1_5021911392
55799,NA1_5030947918
55800,NA1_5030945769
55801,NA1_5030931276
55802,NA1_5030910593
55803,NA1_5030901976
55804,NA1_5030883413
55805,NA1_5030832403
55806,NA1_5030710047
55807,NA1_5030682354
55808,NA1_5030651721
55809,NA1_5030619257
55810,NA1_5020569044
55811,NA1_5020534675
55812,NA1_5020519180
55813,NA1_5020498068
55814,NA1_5020471048
55815,NA1_5020454435
55816,NA1_5033039815
55817,NA1_5032996994
55818,NA1_5025141635
55819,NA1_5023197124
55820,NA1_5023175873
55821,NA1_5023160627
55822,NA1_5023151484
55823,NA1_5023145744
55824,NA1_5023133481
55825,NA1_5021776089
55826,NA1_5021450608
55827,NA1_5021422607
55828,NA1_5031026718
55829,NA1_5030993342
55830,NA1_5030783848
55831,NA1_5030631096
55832,NA1_5030604995
55833,NA1_5030370482
55834,NA1_5030356592
55835,NA1_5030305439
55836,NA1_5030296691
55837,NA1_5030290951
55838,NA1_5030066423
55839,NA1_5029890831
55840,NA1_5029859130
55841,NA1_5029746921
55842,NA1_5029692291
55843,NA1_5029678732
55844,NA1_5018594409
55845,NA1_5018528852
55846,NA1_5018044418
55847,NA1_5012917401
55848,NA1_5012901040
55849,NA1_5012867943
55850,NA1_5012684645
55851,NA1_5012683737
55852,NA1_5010391608
55853,NA1_5009727653
55854,NA1_5039226950
55855,NA1_5039196065
55856,NA1_5039145332
55857,NA1_5039112573
55858,NA1_5034778027
55859,NA1_5032926488
55860,NA1_5031792500
55861,NA1_5030445454
55862,NA1_5025002342
55863,NA1_5024973708
55864,NA1_5024943732
55865,NA1_5024736974
55866,NA1_5017774318
55867,NA1_5017751865
55868,NA1_5017726885
55869,NA1_5017693643
55870,NA1_5017563682
55871,NA1_5017025917
55872,NA1_5017001696
55873,NA1_5016959396
55874,NA1_5031627237
55875,NA1_5028644429
55876,NA1_5027047928
55877,NA1_5026584556
55878,NA1_5018944698
55879,NA1_5018656842
55880,NA1_5018482092
55881,NA1_5018076449
55882,NA1_5034982720
55883,NA1_5032320276
55884,NA1_5030703542
55885,NA1_5030666003
55886,NA1_5028688009
55887,NA1_5026806692
55888,NA1_5026798617
55889,NA1_5026778437
55890,NA1_5031990053
55891,NA1_5029460293
55892,NA1_5022615448
55893,NA1_5019209315
55894,NA1_5018628584
55895,NA1_5018583387
55896,NA1_5018555372
55897,NA1_5018531486
55898,NA1_5017971321
55899,NA1_5017939134
55900,NA1_5017913165
55901,NA1_5014605229
55902,NA1_5014548417
55903,NA1_5014527662
55904,NA1_5014497966
55905,NA1_5014451548
55906,NA1_5014392866
55907,NA1_5013665337
55908,NA1_5038202616
55909,NA1_5038184715
55910,NA1_5038170284
55911,NA1_5035971163
55912,NA1_5034265283
55913,NA1_5038008281
55914,NA1_5030445368
55915,NA1_5030075749
55916,NA1_5030022866
55917,NA1_5029836336
55918,NA1_5029680305
55919,NA1_5029648161
55920,NA1_5029355017
55921,NA1_5029319167
55922,NA1_5036396208
55923,NA1_5032509970
55924,NA1_5032479465
55925,NA1_5037106074
55926,NA1_5032108305
55927,NA1_5031076906
55928,NA1_5031059850
55929,NA1_5031043007
55930,NA1_5031020849
55931,NA1_5030754010
55932,NA1_5030082915
55933,NA1_5029759616
55934,NA1_5029697339
55935,NA1_5026765434
55936,NA1_5026201575
55937,NA1_5025901729
55938,NA1_5023993858
55939,NA1_5023080013
55940,NA1_5020421876
55941,NA1_5013785881
55942,NA1_5013745554
55943,NA1_5013737654
55944,NA1_5013705290
55945,NA1_5013486890
55946,NA1_5012476132
55947,NA1_5012431842
55948,NA1_5012150120
55949,NA1_5012134855
55950,NA1_5012119334
55951,NA1_5012106002
55952,NA1_5011846282
55953,NA1_5011818890
55954,NA1_5011790893
55955,NA1_5025274222
55956,NA1_5024088722
55957,NA1_5023215448
55958,NA1_5022046986
55959,NA1_5022005262
55960,NA1_5021334572
55961,NA1_5021317777
55962,NA1_5027222554
55963,NA1_5027200496
55964,NA1_5026951498
55965,NA1_4996477439
55966,NA1_4996275058
55967,NA1_4996245960
55968,NA1_5030571142
55969,NA1_5029964389
55970,NA1_5029953138
55971,NA1_5022832890
55972,NA1_5022793455
55973,NA1_5020557120
55974,NA1_5019211684
55975,NA1_5019184683
55976,NA1_5019181177
55977,NA1_5019138400
55978,NA1_5019115204
55979,NA1_5018528843
55980,NA1_5038270702
55981,NA1_5038254407
55982,NA1_5029877561
55983,NA1_5029171200
55984,NA1_5028516485
55985,NA1_5021664625
55986,NA1_5021129363
55987,NA1_5021021364
55988,NA1_5020165705
55989,NA1_5016091474
55990,NA1_5031989064
55991,NA1_5031296686
55992,NA1_5027605570
55993,NA1_5024139224
55994,NA1_5021164643
55995,NA1_5019645701
55996,NA1_5017271905
55997,NA1_5037403633
55998,NA1_5037302766
55999,NA1_5027082650
56000,NA1_5026932200
56001,NA1_5023864180
56002,NA1_5022364926
56003,NA1_5022349239
56004,NA1_5022342909
56005,NA1_5022316244
56006,NA1_5022293480
56007,NA1_5022279825
56008,NA1_5022219414
56009,NA1_5022157752
56010,NA1_5022130106
56011,NA1_5039283163
56012,NA1_5039248060
56013,NA1_5039217231
56014,NA1_5039197174
56015,NA1_5039170398
56016,NA1_5039136620
56017,NA1_5038754835
56018,NA1_5038721963
56019,NA1_5038698800
56020,NA1_5038665179
56021,NA1_5038645607
56022,NA1_5038605485
56023,NA1_5027389165
56024,NA1_5026770598
56025,NA1_5022723772
56026,NA1_5020632401
56027,NA1_5017236233
56028,NA1_5016231823
56029,NA1_5015382587
56030,NA1_5015362810
56031,NA1_5014676232
56032,NA1_5014142184
56033,NA1_5013364207
56034,NA1_5012236196
56035,NA1_5012209283
56036,NA1_5012147673
56037,NA1_5012138270
56038,NA1_5012124234
56039,NA1_5012109123
56040,NA1_5008170306
56041,NA1_5037144247
56042,NA1_5034193475
56043,NA1_5033706084
56044,NA1_5033621927
56045,NA1_5033487540
56046,NA1_5032829675
56047,NA1_5032354811
56048,NA1_5032330313
56049,NA1_5031530513
56050,NA1_5030096821
56051,NA1_5039286990
56052,NA1_5039185252
56053,NA1_5036513665
56054,NA1_5031999916
56055,NA1_5031916331
56056,NA1_5031390525
56057,NA1_5029455101
56058,NA1_5029397000
56059,NA1_5028760817
56060,NA1_5028728556
56061,NA1_5026273938
56062,NA1_5026239598
56063,NA1_5026206716
56064,NA1_5025627492
56065,NA1_5025593248
56066,NA1_5025560194
56067,NA1_5039177150
56068,NA1_5039132767
56069,NA1_5039105869
56070,NA1_5038582968
56071,NA1_5038468489
56072,NA1_5038442250
56073,NA1_5038418930
56074,NA1_5037744968
56075,NA1_5036868932
56076,NA1_5036701744
56077,NA1_5031476568
56078,NA1_5030390245
56079,NA1_5030351637
56080,NA1_5025236177
56081,NA1_5025215535
56082,NA1_5025191817
56083,NA1_5019810865
56084,NA1_5019787982
56085,NA1_5019311305
56086,NA1_5019278628
56087,NA1_5019252791
56088,NA1_5017136894
56089,NA1_5017109625
56090,NA1_5017081070
56091,NA1_5017048197
56092,NA1_5017040611
56093,NA1_5028698978
56094,NA1_5027789813
56095,NA1_5039131552
56096,NA1_5039051377
56097,NA1_5038986968
56098,NA1_5038498390
56099,NA1_5038413135
56100,NA1_5038382598
56101,NA1_5038041037
56102,NA1_5037019999
56103,NA1_5036643162
56104,NA1_5013842048
56105,NA1_5013389184
56106,NA1_5013358222
56107,NA1_5012710887
56108,NA1_5012701044
56109,NA1_5012658504
56110,NA1_5012609657
56111,NA1_5012487117
56112,NA1_5012454220
56113,NA1_5012422017
56114,NA1_5012379963
56115,NA1_5012344772
56116,NA1_5012298994
56117,NA1_5012004163
56118,NA1_5011994532
56119,NA1_5011994829
56120,NA1_5011985347
56121,NA1_5011961753
56122,NA1_5037965334
56123,NA1_5037944815
56124,NA1_5036650118
56125,NA1_5035464913
56126,NA1_5034933094
56127,NA1_5034832586
56128,NA1_5034787546
56129,NA1_5034399446
56130,NA1_5034390866
56131,NA1_5033743273
56132,NA1_5033606703
56133,NA1_5030723453
56134,NA1_5029995130
56135,NA1_5027365777
56136,NA1_5027011318
56137,NA1_5026078638
56138,NA1_5026062121
56139,NA1_5025956687
56140,NA1_5025921461
56141,NA1_5025909121
56142,NA1_5025893929
56143,NA1_5039088313
56144,NA1_5038889364
56145,NA1_5038883936
56146,NA1_5038871040
56147,NA1_5038837849
56148,NA1_5038086467
56149,NA1_5038037478
56150,NA1_5037591012
56151,NA1_5037384955
56152,NA1_5036493538
56153,NA1_5034287457
56154,NA1_5034145319
56155,NA1_5031867962
56156,NA1_5031632612
56157,NA1_5031337739
56158,NA1_5033828003
56159,NA1_5033796580
56160,NA1_5033769072
56161,NA1_5033726187
56162,NA1_5033697644
56163,NA1_5033396913
56164,NA1_5033389233
56165,NA1_5033385902
56166,NA1_5033380140
56167,NA1_5033370533
56168,NA1_5033312124
56169,NA1_5033288812
56170,NA1_5026671452
56171,NA1_5016343374
56172,NA1_5016284028
56173,NA1_5016157605
56174,NA1_5015549156
56175,NA1_5015473844
56176,NA1_5014841374
56177,NA1_5014752212
56178,NA1_5014119400
56179,NA1_5014089735
56180,NA1_5014065990
56181,NA1_5013483100
56182,NA1_5013431782
56183,NA1_5013419765
56184,NA1_5013414898
56185,NA1_5013400824
